30.363	30.375	30.367	30.367	30.379	30.379	30.367	30.367	30.375	30.473	30.496	30.484	30.555	30.566	30.668	30.656	30.727	30.816	30.898	30.898	30.996	31.07	31.078	31.145	31.145	31.215	31.293	31.375	31.465	31.543	31.609	31.711	31.793	31.77	31.953	32.043	32.121	32.207	32.281	32.348	32.43	32.523	32.609	32.68	32.758	32.84	32.922	33.008	33.094	33.09	33.18	33.172	33.363	33.34	33.324	33.41	33.504	33.582	33.594	33.555
33.648	33.723	33.723	33.734	33.754	33.805	33.879	33.898	33.973	34.004	33.988	34.016	34.078	34.078	34.145	34.148	34.23	34.223	34.23	34.23	34.316	34.309	34.332	34.398	34.402	34.48	34.477	34.488	34.5	34.559	34.57	34.547	34.652	34.652	34.641	34.648	34.66	34.727	34.742	34.738	34.809	34.832	34.82	34.898	34.898	34.898	34.887	34.898	34.887	34.898	34.98	34.98	34.977	34.977	35.062	35.047	35.129	35.148	35.141	35.121
35.113	35.121	35.098	35.187	35.191	35.18	35.273	35.27	35.281	35.402	35.391	35.387	35.395	35.395	35.402	35.391	35.387	35.465	35.48	35.473	35.48	35.547	35.539	35.539	35.551	35.547	35.559	35.559	35.625	35.641	35.629	35.641	35.723	35.707	35.719	35.801	35.801	35.797	35.801	35.812	35.812	35.809	35.797	35.891	35.883	35.875	35.879	35.969	35.973	35.98	35.98	36.039	36.051	36.062	36.039	36.047	36.066	36.055	36.141	36.121
36.133	36.105	36.113	36.199	36.199	36.199	36.199	36.207	36.199	36.227	36.301	36.324	36.301	36.301	36.379	36.379	36.391	36.379	36.477	36.465	36.461	36.473	36.461	36.461	36.461	36.555	36.562	36.543	36.551	36.633	36.645	36.645	36.637	36.645	36.715	36.715	36.711	36.715	36.711	36.711	36.711	36.727	36.711	36.801	36.805	36.805	36.781	36.875	36.887	36.867	36.875	36.867	36.941	36.941	36.937	36.934	36.941	36.937	36.949	36.988
36.992	37.004	37.008	37.078	37.086	37.105	37.082	37.078	37.078	37.109	37.191	37.187	37.18	37.191	37.187	37.277	37.27	37.258	37.27	37.352	37.348	37.344	37.359	37.348	37.352	37.359	37.359	37.348	37.437	37.441	37.43	37.453	37.453	37.531	37.523	37.523	37.531	37.602	37.586	37.602	37.586	37.598	37.598	37.586	37.609	37.609	37.609	37.68	37.68	37.687	37.687	37.695	37.77	37.758	37.766	37.766	37.773	37.781	37.77	37.754
37.824	37.84	37.832	37.824	37.918	37.914	37.918	37.906	38.008	38.02	38.02	38.02	38.008	38.012	38.004	38.02	38.012	38.023	38.031	38.102	38.109	38.109	38.102	38.102	38.168	38.184	38.203	38.184	38.27	38.262	38.258	38.27	38.273	38.289	38.273	38.273	38.262	38.348	38.328	38.352	38.348	38.336	38.34	38.34	38.418	38.414	38.418	38.43	38.43	38.402	38.422	38.414	38.43	38.5	38.5	38.496	38.5	38.586	38.578	38.547
38.566	38.562	38.633	38.641	38.641	38.652	38.641	38.645	38.645	38.66	38.672	38.746	38.75	38.758	38.746	38.746	38.852	38.828	38.844	38.84	38.852	38.84	38.91	38.918	38.91	38.922	38.91	38.922	38.922	38.934	38.922	38.934	38.934	39.016	39.023	39.012	39.012	39.004	39.102	39.09	39.082	39.094	39.07	39.082	39.09	39.09	39.094	39.09	39.078	39.082	39.168	39.16	39.168	39.156	39.156	39.16	39.242	39.242	39.238	39.227
39.227	39.316	39.312	39.316	39.328	39.301	39.305	39.312	39.316	39.332	39.348	39.34	39.344	39.422	39.426	39.422	39.41	39.426	39.512	39.5	39.516	39.516	39.512	39.512	39.504	39.5	39.52	39.512	39.512	39.512	39.598	39.598	39.598	39.598	39.594	39.582	39.676	39.672	39.676	39.684	39.672	39.664	39.672	39.672	39.672	39.738	39.738	39.75	39.738	39.738	39.738	39.75	39.754	39.742	39.816	39.816	39.816	39.82	39.828	39.797
39.793	39.793	39.797	39.793	39.789	39.793	39.789	39.793	39.871	39.898	39.91	39.895	39.898	39.91	39.91	39.988	40	39.988	40.004	40	40	39.992	39.988	40.004	40	39.992	40	40.074	40.082	40.074	40.082	40.086	40.074	40.086	40.176	40.164	40.164	40.164	40.242	40.242	40.242	40.254	40.254	40.238	40.246	40.238	40.227	40.23	40.242	40.254	40.246	40.227	40.254	40.336	40.32	40.324	40.309	40.332	40.402	40.359
40.379	40.387	40.375	40.387	40.379	40.379	40.391	40.379	40.387	40.402	40.41	40.379	40.402	40.414	40.496	40.496	40.496	40.496	40.504	40.496	40.492	40.496	40.582	40.57	40.57	40.57	40.57	40.57	40.648	40.664	40.664	40.656	40.664	40.652	40.656	40.668	40.664	40.668	40.676	40.656	40.648	40.664	40.742	40.754	40.758	40.742	40.754	40.746	40.82	40.824	40.82	40.812	40.82	40.824	40.828	40.824	40.895	40.918	40.895	40.875
40.875	40.891	40.879	40.887	40.887	40.891	40.891	40.891	40.902	40.906	40.926	40.902	40.895	40.906	41	40.984	40.973	40.984	41	40.996	41	40.996	41.086	41.086	41.074	41.078	41.078	41.086	41.066	41.078	41.09	41.074	41.09	41.09	41.09	41.156	41.152	41.168	41.164	41.156	41.152	41.246	41.246	41.234	41.23	41.234	41.219	41.305	41.305	41.324	41.316	41.297	41.316	41.312	41.336	41.316	41.324	41.328	41.336	41.312
41.301	41.301	41.301	41.301	41.312	41.301	41.297	41.391	41.379	41.406	41.406	41.422	41.395	41.402	41.406	41.484	41.496	41.488	41.477	41.488	41.512	41.496	41.508	41.477	41.582	41.578	41.566	41.594	41.566	41.555	41.578	41.574	41.566	41.582	41.574	41.582	41.648	41.645	41.641	41.672	41.668	41.656	41.641	41.641	41.746	41.734	41.746	41.738	41.738	41.727	41.75	41.727	41.746	41.754	41.762	41.805	41.805	41.812	41.82	41.805
41.805	41.793	41.801	41.805	41.883	41.883	41.867	41.871	41.883	41.879	41.906	41.906	41.898	41.898	41.922	41.992	41.961	41.988	41.992	41.973	41.984	41.965	41.973	41.977	41.992	41.988	41.988	41.984	41.973	41.992	41.992	41.984	42.078	42.059	42.078	42.055	42.078	42.059	42.043	42.156	42.148	42.148	42.133	42.16	42.145	42.156	42.227	42.211	42.211	42.223	42.238	42.215	42.223	42.25	42.203	42.211	42.227	42.238	42.23	42.199
42.203	42.203	42.203	42.195	42.215	42.215	42.305	42.281	42.281	42.309	42.316	42.32	42.32	42.293	42.309	42.301	42.387	42.402	42.41	42.41	42.395	42.41	42.41	42.383	42.414	42.398	42.461	42.477	42.48	42.477	42.492	42.48	42.477	42.516	42.492	42.488	42.477	42.488	42.473	42.5	42.488	42.504	42.488	42.5	42.488	42.57	42.586	42.57	42.566	42.559	42.566	42.57	42.57	42.57	42.566	42.648	42.625	42.645	42.633	42.605
42.613	42.613	42.605	42.621	42.625	42.609	42.613	42.621	42.625	42.648	42.66	42.637	42.633	42.633	42.637	42.633	42.727	42.73	42.73	42.711	42.73	42.719	42.715	42.719	42.719	42.797	42.805	42.805	42.797	42.805	42.809	42.805	42.805	42.891	42.863	42.863	42.875	42.883	42.887	42.887	42.883	42.875	42.898	42.891	42.875	42.887	42.969	42.957	42.969	42.965	42.969	42.957	42.957	42.957	42.969	42.977	42.957	42.941	43.043	42.937
43.004	42.914	43.02	43.02	43.016	43.008	43.008	43.035	43.023	43.035	43.023	43.043	43.047	43.047	43.047	43.043	43.043	43.043	43.059	43.035	43.047	43.047	43.047	43.047	43.125	43.129	43.125	43.152	43.148	43.137	43.137	43.129	43.137	43.141	43.227	43.227	43.207	43.207	43.215	43.219	43.215	43.215	43.297	43.301	43.301	43.293	43.281	43.293	43.297	43.281	43.293	43.309	43.312	43.309	43.297	43.297	43.285	43.309	43.285	43.285
43.281	43.273	43.281	43.281	43.293	43.281	43.352	43.367	43.367	43.391	43.293	43.387	43.406	43.391	43.398	43.387	43.391	43.387	43.387	43.375	43.367	43.387	43.391	43.379	43.379	43.391	43.387	43.441	43.484	43.391	43.391	43.469	43.473	43.469	43.465	43.473	43.473	43.48	43.469	43.469	43.559	43.531	43.562	43.535	43.551	43.551	43.535	43.559	43.559	43.574	43.551	43.57	43.57	43.57	43.547	43.562	43.57	43.57	43.562	43.547
43.535	43.535	43.535	43.531	43.547	43.539	43.547	43.629	43.535	43.574	43.562	43.645	43.562	43.637	43.652	43.645	43.645	43.645	43.641	43.656	43.645	43.645	43.645	43.645	43.73	43.734	43.73	43.73	43.742	43.723	43.734	43.723	43.73	43.762	43.801	43.801	43.801	43.809	43.801	43.777	43.809	43.816	43.816	43.812	43.812	43.801	43.902	43.883	43.879	43.883	43.883	43.902	43.891	43.883	43.883	43.902	43.98	43.883	43.945	43.852
43.855	43.863	43.852	43.957	43.957	43.957	43.949	43.945	43.945	43.98	43.969	43.98	43.98	43.98	43.969	43.961	43.973	43.98	43.984	43.973	43.98	43.969	43.98	43.969	43.973	43.957	44.047	44.051	44.047	44.055	44.055	44.055	44.039	44.051	44.051	44.039	44.051	44.129	44.113	44.117	44.129	44.117	44.133	44.141	44.133	44.133	44.133	44.121	44.121	44.141	44.121	44.121	44.133	44.133	44.133	44.195	44.199	44.191	44.207	44.168
44.184	44.184	44.18	44.172	44.172	44.16	44.172	44.172	44.191	44.199	44.199	44.18	44.207	44.195	44.207	44.211	44.199	44.207	44.223	44.191	44.211	44.227	44.223	44.211	44.223	44.277	44.301	44.293	44.293	44.285	44.305	44.293	44.305	44.312	44.305	44.367	44.371	44.383	44.391	44.391	44.379	44.383	44.379	44.379	44.367	44.445	44.457	44.445	44.437	44.437	44.457	44.43	44.457	44.449	44.422	44.43	44.445	44.43	44.422	44.41
44.406	44.422	44.398	44.41	44.41	44.391	44.418	44.398	44.395	44.41	44.43	44.445	44.434	44.434	44.43	44.434	44.457	44.445	44.449	44.457	44.461	44.465	44.449	44.457	44.461	44.457	44.457	44.465	44.457	44.449	44.465	44.457	44.449	44.543	44.527	44.535	44.551	44.539	44.527	44.543	44.543	44.539	44.535	44.543	44.543	44.621	44.617	44.602	44.605	44.582	44.594	44.621	44.621	44.543	44.602	44.602	44.609	44.609	44.609	44.582
44.566	44.57	44.594	44.582	44.59	44.59	44.57	44.594	44.57	44.59	44.605	44.602	44.605	44.602	44.582	44.621	44.629	44.637	44.637	44.633	44.645	44.629	44.633	44.633	44.633	44.633	44.637	44.648	44.629	44.637	44.617	44.629	44.617	44.633	44.723	44.711	44.723	44.711	44.727	44.723	44.715	44.707	44.715	44.711	44.723	44.715	44.707	44.801	44.805	44.789	44.793	44.715	44.711	44.723	44.723	44.793	44.781	44.789	44.789	44.766
44.773	44.773	44.766	44.789	44.762	44.773	44.777	44.773	44.773	44.867	44.793	44.805	44.801	44.789	44.793	44.867	44.84	44.879	44.859	44.867	44.867	44.879	44.855	44.879	44.855	44.879	44.867	44.855	44.871	44.883	44.867	44.855	44.848	44.855	44.895	44.895	44.867	44.871	44.867	44.879	44.879	44.871	44.859	44.879	44.883	44.867	44.883	44.871	44.871	44.883	44.867	44.879	44.871	44.867	44.879	44.879	44.961	44.949	44.965	44.945
44.945	44.937	44.937	44.945	44.961	44.953	44.945	44.937	44.949	44.973	44.965	44.973	44.973	44.98	44.973	44.977	45.051	45.043	45.043	45.059	45.043	45.055	45.059	45.051	45.051	45.066	45.055	45.055	45.051	45.059	45.055	45.051	45.051	45.117	45.109	45.105	45.086	45.109	45.121	45.098	45.121	45.094	45.098	45.098	45.121	45.117	45.105	45.109	45.117	45.145	45.109	45.105	45.109	45.105	45.121	45.125	45.125	45.133	45.125	45.125
45.109	45.094	45.105	45.098	45.098	45.109	45.105	45.109	45.109	45.125	45.121	45.125	45.125	45.137	45.133	45.133	45.137	45.238	45.133	45.133	45.133	45.125	45.121	45.125	45.219	45.215	45.203	45.215	45.211	45.227	45.23	45.211	45.203	45.211	45.219	45.305	45.293	45.305	45.305	45.293	45.293	45.297	45.211	45.215	45.203	45.293	45.293	45.305	45.293	45.297	45.297	45.293	45.297	45.297	45.297	45.293	45.281	45.289	45.316	45.277
45.281	45.277	45.266	45.289	45.277	45.266	45.27	45.277	45.277	45.297	45.289	45.297	45.289	45.289	45.293	45.293	45.293	45.297	45.293	45.305	45.297	45.297	45.309	45.289	45.316	45.309	45.363	45.387	45.383	45.383	45.387	45.391	45.305	45.305	45.293	45.316	45.383	45.383	45.391	45.375	45.387	45.281	45.293	45.297	45.297	45.309	45.293	45.305	45.387	45.375	45.297	45.297	45.309	45.305	45.309	45.316	45.371	45.437	45.465	45.422
45.426	45.426	45.426	45.355	45.426	45.426	45.437	45.496	45.488	45.531	45.527	45.508	45.449	45.527	45.504	45.508	45.508	45.527	45.531	45.531	45.496	45.52	45.516	45.496	45.504	45.52	45.527	45.543	45.527	45.535	45.531	45.531	45.543	45.543	45.531	45.531	45.535	45.535	45.531	45.535	45.547	45.508	45.504	45.508	45.453	45.52	45.508	45.496	45.516	45.527	45.508	45.449	45.453	45.441	45.383	45.453	45.453	45.441	45.504	45.52
45.43	45.426	45.426	45.344	45.383	45.426	45.43	45.437	45.488	45.492	45.449	45.437	45.453	45.437	45.441	45.453	45.527	45.508	45.531	45.535	45.508	45.52	45.527	45.508	45.504	45.531	45.543	45.555	45.625	45.637	45.633	45.633	45.543	45.543	45.531	45.609	45.625	45.613	45.621	45.621	45.613	45.531	45.52	45.535	45.531	45.531	45.535	45.621	45.613	45.621	45.613	45.555	45.535	45.531	45.543	45.633	45.621	45.707	45.719	45.699
45.699	45.687	45.602	45.602	45.699	45.687	45.691	45.691	45.746	45.766	45.77	45.715	45.707	45.715	45.758	45.766	45.773	45.77	45.797	45.805	45.758	45.758	45.758	45.746	45.746	45.793	45.797	45.793	45.797	45.797	45.809	45.793	45.809	45.797	45.809	45.812	45.887	45.875	45.879	45.875	45.879	45.805	45.781	45.766	45.797	45.773	45.797	45.797	45.805	45.805	45.793	45.742	45.742	45.773	45.766	45.773	45.785	45.785	45.785	45.766
45.758	45.77	45.746	45.754	45.73	45.742	45.766	45.766	45.773	45.793	45.793	45.793	45.797	45.77	45.793	45.785	45.785	45.797	45.875	45.879	45.793	45.805	45.793	45.785	45.793	45.793	45.891	45.871	45.879	45.891	45.887	45.809	45.805	45.797	45.809	45.812	45.82	45.871	45.879	45.875	45.793	45.797	45.773	45.797	45.773	45.781	45.77	45.797	45.809	45.793	45.77	45.754	45.699	45.707	45.781	45.793	45.77	45.797	45.805	45.863
45.875	45.773	45.773	45.77	45.77	45.84	45.863	45.937	45.941	45.953	45.969	45.965	45.871	45.879	45.879	45.953	45.969	45.953	45.965	45.965	45.953	45.953	45.957	45.965	45.957	45.969	45.957	45.965	45.965	45.98	45.957	45.965	45.965	45.965	45.965	45.965	45.957	45.957	45.965	45.965	45.965	45.965	45.891	45.871	45.875	45.879	45.965	45.969	45.957	45.965	45.965	45.965	45.957	45.945	45.953	45.953	45.957	45.945	45.953	45.93
45.945	45.93	45.945	45.941	45.957	45.93	45.941	46.031	46.023	46.051	46.035	45.957	45.957	45.969	45.957	45.953	46.035	46.035	46.047	46.051	46.059	46.059	45.969	45.977	46.059	46.051	46.047	46.137	46.129	46.113	46.137	46.137	46.141	46.129	46.137	46.129	46.176	46.184	46.18	46.18	46.191	46.129	46.125	46.129	46.125	46.125	46.117	46.18	46.148	46.168	46.129	46.129	46.043	46.051	46.051	46.137	46.113	46.129	46.176	46.168
