3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	0	130	1
3	100	2	130	1
3	73	2	130	0
3	73	2	130	0
3	73	2	130	0
3	73	2	130	0
3	73	2	130	0
3	73	2	130	0
3	73	2	130	0
3	73	2	130	0
3	73	2	130	0
3	73	2	130	0
3	80	2	130	0
3	80	2	130	0
3	80	2	130	0
3	80	2	130	0
3	80	2	130	0
3	80	2	130	0
3	80	2	130	0
3	80	2	130	0
3	80	2	130	0
3	80	2	130	0
3	90	2	130	0
3	90	2	130	0
3	90	2	130	0
3	90	2	130	0
3	90	2	130	0
3	90	2	130	0
3	90	2	130	0
3	90	2	130	0
3	90	2	130	0
3	90	2	130	0
3	100	2	130	0
3	100	2	130	0
3	100	2	130	0
3	100	2	130	0
3	100	2	130	0
3	100	2	130	0
3	100	2	130	0
3	100	2	130	0
3	100	2	130	0
3	100	2	130	0
3	100	1	130	1
3	73	1	130	0
3	73	1	130	0
3	73	1	130	0
3	73	1	130	0
3	73	1	130	0
3	73	1	130	0
3	73	1	130	0
3	73	1	130	0
3	73	1	130	0
3	73	1	130	0
3	80	1	130	0
3	80	1	130	0
3	80	1	130	0
3	80	1	130	0
3	80	1	130	0
3	80	1	130	0
3	80	1	130	0
3	80	1	130	0
3	80	1	130	0
3	80	1	130	0
3	90	1	130	0
3	90	1	130	0
3	90	1	130	0
3	90	1	130	0
3	90	1	130	0
3	90	1	130	0
3	90	1	130	0
3	90	1	130	0
3	90	1	130	0
3	90	1	130	0
3	100	1	130	0
3	100	1	130	0
3	100	1	130	0
3	100	1	130	0
3	100	1	130	0
3	100	1	130	0
3	100	1	130	0
3	100	1	130	0
3	100	1	130	0
3	100	1	130	0
3	100	0	130	1
3	73	0	130	0
3	73	0	130	0
3	73	0	130	0
3	73	0	130	0
3	73	0	130	0
3	73	0	130	0
3	73	0	130	0
3	73	0	130	0
3	73	0	130	0
3	73	0	130	0
3	80	0	130	0
3	80	0	130	0
3	80	0	130	0
3	80	0	130	0
3	80	0	130	0
3	80	0	130	0
3	80	0	130	0
3	80	0	130	0
3	80	0	130	0
3	80	0	130	0
3	90	0	130	0
3	90	0	130	0
3	90	0	130	0
3	90	0	130	0
3	90	0	130	0
3	90	0	130	0
3	90	0	130	0
3	90	0	130	0
3	90	0	130	0
3	90	0	130	0
3	100	0	130	0
3	100	0	130	0
3	100	0	130	0
3	100	0	130	0
3	100	0	130	0
3	100	0	130	0
3	100	0	130	0
3	100	0	130	0
3	100	0	130	0
3	100	0	130	0
3	100	0	115	1
3	100	0	115	1
3	100	0	115	1
3	100	0	115	1
3	100	0	115	1
3	100	0	115	1
3	100	0	115	1
3	100	0	115	1
3	100	0	115	1
3	100	0	115	1
3	100	2	115	1
3	73	2	115	0
3	73	2	115	0
3	73	2	115	0
3	73	2	115	0
3	73	2	115	0
3	73	2	115	0
3	73	2	115	0
3	73	2	115	0
3	73	2	115	0
3	73	2	115	0
3	80	2	115	0
3	80	2	115	0
3	80	2	115	0
3	80	2	115	0
3	80	2	115	0
3	80	2	115	0
3	80	2	115	0
3	80	2	115	0
3	80	2	115	0
3	80	2	115	0
3	90	2	115	0
3	90	2	115	0
3	90	2	115	0
3	90	2	115	0
3	90	2	115	0
3	90	2	115	0
3	90	2	115	0
3	90	2	115	0
3	90	2	115	0
3	90	2	115	0
3	100	2	115	0
3	100	2	115	0
3	100	2	115	0
3	100	2	115	0
3	100	2	115	0
3	100	2	115	0
3	100	2	115	0
3	100	2	115	0
3	100	2	115	0
3	100	2	115	0
3	100	1	115	1
3	73	1	115	0
3	73	1	115	0
3	73	1	115	0
3	73	1	115	0
3	73	1	115	0
3	73	1	115	0
3	73	1	115	0
3	73	1	115	0
3	73	1	115	0
3	73	1	115	0
3	80	1	115	0
3	80	1	115	0
3	80	1	115	0
3	80	1	115	0
3	80	1	115	0
3	80	1	115	0
3	80	1	115	0
3	80	1	115	0
3	80	1	115	0
3	80	1	115	0
3	90	1	115	0
3	90	1	115	0
3	90	1	115	0
3	90	1	115	0
3	90	1	115	0
3	90	1	115	0
3	90	1	115	0
3	90	1	115	0
3	90	1	115	0
3	90	1	115	0
3	100	1	115	0
3	100	1	115	0
3	100	1	115	0
3	100	1	115	0
3	100	1	115	0
3	100	1	115	0
3	100	1	115	0
3	100	1	115	0
3	100	1	115	0
3	100	1	115	0
3	100	0	115	1
3	73	0	115	0
3	73	0	115	0
3	73	0	115	0
3	73	0	115	0
3	73	0	115	0
3	73	0	115	0
3	73	0	115	0
3	73	0	115	0
3	73	0	115	0
3	73	0	115	0
3	80	0	115	0
3	80	0	115	0
3	80	0	115	0
3	80	0	115	0
3	80	0	115	0
3	80	0	115	0
3	80	0	115	0
3	80	0	115	0
3	80	0	115	0
3	80	0	115	0
3	90	0	115	0
3	90	0	115	0
3	90	0	115	0
3	90	0	115	0
3	90	0	115	0
3	90	0	115	0
3	90	0	115	0
3	90	0	115	0
3	90	0	115	0
3	90	0	115	0
3	100	0	115	0
3	100	0	115	0
3	100	0	115	0
3	100	0	115	0
3	100	0	115	0
3	100	0	115	0
3	100	0	115	0
3	100	0	115	0
3	100	0	115	0
3	100	0	115	0
3	100	0	100	1
3	100	0	100	1
3	100	0	100	1
3	100	0	100	1
3	100	0	100	1
3	100	0	100	1
3	100	0	100	1
3	100	0	100	1
3	100	0	100	1
3	100	0	100	1
3	100	2	100	1
3	73	2	100	0
3	73	2	100	0
3	73	2	100	0
3	73	2	100	0
3	73	2	100	0
3	73	2	100	0
3	73	2	100	0
3	73	2	100	0
3	73	2	100	0
3	73	2	100	0
3	80	2	100	0
3	80	2	100	0
3	80	2	100	0
3	80	2	100	0
3	80	2	100	0
3	80	2	100	0
3	80	2	100	0
3	80	2	100	0
3	80	2	100	0
3	80	2	100	0
3	90	2	100	0
3	90	2	100	0
3	90	2	100	0
3	90	2	100	0
3	90	2	100	0
3	90	2	100	0
3	90	2	100	0
3	90	2	100	0
3	90	2	100	0
3	90	2	100	0
3	100	2	100	0
3	100	2	100	0
3	100	2	100	0
3	100	2	100	0
3	100	2	100	0
3	100	2	100	0
3	100	2	100	0
3	100	2	100	0
3	100	2	100	0
3	100	2	100	0
3	100	1	100	1
3	73	1	100	0
3	73	1	100	0
3	73	1	100	0
3	73	1	100	0
3	73	1	100	0
3	73	1	100	0
3	73	1	100	0
3	73	1	100	0
3	73	1	100	0
3	73	1	100	0
3	80	1	100	0
3	80	1	100	0
3	80	1	100	0
3	80	1	100	0
3	80	1	100	0
3	80	1	100	0
3	80	1	100	0
3	80	1	100	0
3	80	1	100	0
3	80	1	100	0
3	90	1	100	0
3	90	1	100	0
3	90	1	100	0
3	90	1	100	0
3	90	1	100	0
3	90	1	100	0
3	90	1	100	0
3	90	1	100	0
3	90	1	100	0
3	90	1	100	0
3	100	1	100	0
3	100	1	100	0
3	100	1	100	0
3	100	1	100	0
3	100	1	100	0
3	100	1	100	0
3	100	1	100	0
3	100	1	100	0
3	100	1	100	0
3	100	1	100	0
3	100	0	100	1
3	73	0	100	0
3	73	0	100	0
3	73	0	100	0
3	73	0	100	0
3	73	0	100	0
3	73	0	100	0
3	73	0	100	0
3	73	0	100	0
3	73	0	100	0
3	73	0	100	0
